Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,DBSCAN_Cluster
73,8,2339.32,3,5,4,354,Regular Customers,0,0
739,1,148.3,1,2,1,121,At Risk,1,0
4,11,8092.32,5,5,5,555,Champions,0,0
85,4,2497.88,3,4,4,344,Regular Customers,0,0
12,2,386.69,5,3,2,532,Potential Loyalist,0,0
23,13,4491.46,4,5,5,455,Loyal Customers,0,0
214,5,3484.09,2,4,5,245,At Risk,0,0
381,1,409.98,2,2,2,222,At Risk,1,0
478,1,52.05,1,2,1,121,At Risk,1,0
18,1,161.67000000000002,5,2,1,521,Potential Loyalist,0,0
239,2,413.08,2,3,2,232,At Risk,0,0
2,14,7354.43,5,5,5,555,Champions,0,0
78,4,1788.38,3,4,4,344,Regular Customers,0,0
217,6,942.38,2,4,3,243,At Risk,0,0
590,1,160.75,1,2,1,121,At Risk,1,0
737,1,87.30000000000001,1,2,1,121,At Risk,1,0
376,1,333.81,2,2,2,222,At Risk,1,0
33,4,488.06,4,4,2,442,Loyal Customers,0,0
41,11,1887.8999999999999,4,5,4,454,Loyal Customers,0,0
540,5,1511.94,1,4,4,144,At Risk,1,0
7,28,8337.53,5,5,5,555,Champions,0,0
53,18,5394.86,4,5,5,455,Loyal Customers,0,0
23,14,4544.55,4,5,5,455,Loyal Customers,0,0
57,1,386.32,4,2,2,422,Potential Loyalist,0,0
130,6,721.8,3,4,3,343,Regular Customers,0,0
174,4,734.4,3,4,3,343,Regular Customers,0,0
559,1,385.19,1,2,2,122,At Risk,1,0
6,11,4001.64,5,5,5,555,Champions,0,0
312,1,214.37,2,2,1,221,At Risk,1,0
60,1,81.44,3,2,1,321,Regular Customers,0,0
21,6,3175.12,4,4,5,445,Loyal Customers,0,0
598,2,1130.21,1,3,3,133,At Risk,1,0
33,7,2365.77,4,4,4,444,Loyal Customers,0,0
15,4,1568.63,5,4,4,544,Loyal Customers,0,0
18,8,5978.9,5,5,5,555,Champions,0,0
603,1,254.0,1,2,1,121,At Risk,1,0
479,1,296.36,1,2,2,122,At Risk,1,0
81,1,75.75,3,2,1,321,Regular Customers,0,0
6,10,2455.52,5,5,4,554,Loyal Customers,0,0
170,2,503.59999999999997,3,3,2,332,Regular Customers,0,0
2,7,998.49,5,4,3,543,Loyal Customers,0,0
31,7,2057.39,4,4,4,444,Loyal Customers,0,0
36,9,2358.59,4,5,4,454,Loyal Customers,0,0
424,3,1265.58,1,3,4,134,At Risk,1,0
19,1,285.56,5,2,1,521,Potential Loyalist,0,0
31,2,547.0600000000001,4,3,2,432,Potential Loyalist,0,0
647,2,842.4,1,3,3,133,At Risk,1,0
276,6,615.17,2,4,3,243,At Risk,1,0
87,6,3168.94,3,4,5,345,Regular Customers,0,0
120,5,1824.49,3,4,4,344,Regular Customers,0,0
373,2,439.7,2,3,2,232,At Risk,1,0
1,20,6028.6,5,5,5,555,Champions,0,0
219,12,3898.79,2,5,5,255,At Risk,0,0
65,3,331.65999999999997,3,3,2,332,Regular Customers,0,0
61,5,2216.37,3,4,4,344,Regular Customers,0,0
138,3,1578.89,3,3,4,334,Regular Customers,0,0
21,1,166.08,4,2,1,421,Potential Loyalist,0,0
12,16,5703.52,5,5,5,555,Champions,0,0
25,12,4867.72,4,5,5,455,Loyal Customers,0,0
37,4,1207.56,4,4,3,443,Loyal Customers,0,0
277,1,117.55,2,2,1,221,At Risk,1,0
11,9,2976.38,5,5,5,555,Champions,0,0
73,5,1674.69,3,4,4,344,Regular Customers,0,0
430,1,126.0,1,2,1,121,At Risk,1,0
26,2,595.42,4,3,2,432,Potential Loyalist,0,0
17,14,3586.9900000000002,5,5,5,555,Champions,0,0
141,2,342.22,3,3,2,332,Regular Customers,0,0
662,2,412.92,1,3,2,132,At Risk,1,0
26,17,5175.83,4,5,5,455,Loyal Customers,0,0
19,4,1166.23,5,4,3,543,Loyal Customers,0,0
493,1,563.1,1,2,2,122,At Risk,1,0
4,5,2047.8,5,4,4,544,Loyal Customers,0,0
66,9,3950.7,3,5,5,355,Regular Customers,0,0
1,2,347.75,5,3,2,532,Potential Loyalist,0,0
43,10,6142.35,4,5,5,455,Loyal Customers,0,0
228,1,205.7,2,2,1,221,At Risk,0,0
16,5,2009.16,5,4,4,544,Loyal Customers,0,0
50,7,5778.63,4,4,5,445,Loyal Customers,0,0
2,13,4173.88,5,5,5,555,Champions,0,0
74,2,551.04,3,3,2,332,Regular Customers,0,0
1,70,37642.48,5,5,5,555,Champions,3,-1
4,10,2448.64,5,5,4,554,Loyal Customers,0,0
2,54,35058.46,5,5,5,555,Champions,0,0
264,2,599.76,2,3,2,232,At Risk,1,0
53,7,3577.61,4,4,5,445,Loyal Customers,0,0
24,3,497.45,4,3,2,432,Potential Loyalist,0,0
597,5,731.2,1,4,3,143,At Risk,1,0
10,11,4065.28,5,5,5,555,Champions,0,0
386,3,819.01,2,3,3,233,At Risk,1,0
44,1,239.41,4,2,1,421,Potential Loyalist,0,0
17,12,5454.95,5,5,5,555,Champions,0,0
7,9,8296.81,5,5,5,555,Champions,0,0
421,1,432.68,1,2,2,122,At Risk,1,0
394,1,304.2,2,2,2,222,At Risk,1,0
388,2,317.08,2,3,2,232,At Risk,1,0
30,20,6963.8,4,5,5,455,Loyal Customers,0,0
358,4,637.5500000000001,2,4,3,243,At Risk,1,0
127,12,2975.8,3,5,5,355,Regular Customers,0,0
137,1,200.47,3,2,1,321,Regular Customers,0,0
142,3,1695.97,3,3,4,334,Regular Customers,0,0
132,5,1746.04,3,4,4,344,Regular Customers,0,0
38,27,7679.59,4,5,5,455,Loyal Customers,0,0
236,1,338.95,2,2,2,222,At Risk,0,0
261,1,154.95,2,2,1,221,At Risk,1,0
477,2,442.0,1,3,2,132,At Risk,1,0
17,14,6679.97,5,5,5,555,Champions,0,0
253,1,417.95,2,2,2,222,At Risk,1,0
30,6,3144.04,4,4,5,445,Loyal Customers,0,0
35,4,1094.84,4,4,3,443,Loyal Customers,0,0
169,2,885.19,3,3,3,333,Regular Customers,0,0
3,11,2083.9,5,5,4,554,Loyal Customers,0,0
4,31,20272.15,5,5,5,555,Champions,0,0
185,8,609.3000000000001,3,5,3,353,Regular Customers,0,0
188,4,884.1800000000001,3,4,3,343,Regular Customers,0,0
170,5,671.01,3,4,3,343,Regular Customers,0,0
424,1,293.5,1,2,2,122,At Risk,1,0
11,2,385.1,5,3,2,532,Potential Loyalist,0,0
45,1,522.91,4,2,2,422,Potential Loyalist,0,0
382,4,1198.09,2,4,3,243,At Risk,1,0
321,5,1410.18,2,4,4,244,At Risk,1,0
201,2,489.59999999999997,2,3,2,232,At Risk,0,0
23,24,15956.97,4,5,5,455,Loyal Customers,0,0
421,1,376.92,1,2,2,122,At Risk,1,0
232,2,439.18,2,3,2,232,At Risk,0,0
38,15,5396.04,4,5,5,455,Loyal Customers,0,0
26,10,2666.91,4,5,4,454,Loyal Customers,0,0
659,1,307.21000000000004,1,2,2,122,At Risk,1,0
96,5,3520.2200000000003,3,4,5,345,Regular Customers,0,0
127,7,3378.4000000000005,3,4,5,345,Regular Customers,0,0
71,3,1033.0,3,3,3,333,Regular Customers,0,0
16,11,3439.08,5,5,5,555,Champions,0,0
395,7,1092.06,2,4,3,243,At Risk,1,0
15,1,1060.25,5,2,3,523,Potential Loyalist,0,0
4,5,4238.76,5,4,5,545,Loyal Customers,0,0
596,1,438.65000000000003,1,2,2,122,At Risk,1,0
3,20,7773.8,5,5,5,555,Champions,0,0
79,6,1708.99,3,4,4,344,Regular Customers,0,0
373,8,2166.42,2,5,4,254,At Risk,1,0
39,2,692.19,4,3,3,433,Potential Loyalist,0,0
54,6,1442.32,4,4,4,444,Loyal Customers,0,0
2,26,16790.33,5,5,5,555,Champions,0,0
9,3,377.44,5,3,2,532,Potential Loyalist,0,0
9,2,168.24,5,3,1,531,Potential Loyalist,0,0
19,13,4183.56,5,5,5,555,Champions,0,0
12,18,7730.59,5,5,5,555,Champions,0,0
389,6,426.9,2,4,2,242,At Risk,1,0
407,2,101.1,2,3,1,231,At Risk,1,0
113,11,2098.48,3,5,4,354,Regular Customers,0,0
448,1,229.2,1,2,1,121,At Risk,1,0
4,7,2649.14,5,4,4,544,Loyal Customers,0,0
478,2,600.34,1,3,2,132,At Risk,1,0
240,4,904.1800000000001,2,4,3,243,At Risk,0,0
113,1,71.4,3,2,1,321,Regular Customers,0,0
527,1,358.15,1,2,2,122,At Risk,1,0
178,3,1026.18,3,3,3,333,Regular Customers,0,0
5,9,1710.45,5,5,4,554,Loyal Customers,0,0
421,1,157.85999999999999,1,2,1,121,At Risk,1,0
359,1,80.64,2,2,1,221,At Risk,1,0
464,4,382.06,1,4,2,142,At Risk,1,0
1,13,4451.22,5,5,5,555,Champions,0,0
376,3,728.75,2,3,3,233,At Risk,1,0
1,56,9074.05,5,5,5,555,Champions,0,0
19,12,4964.03,5,5,5,555,Champions,0,0
17,5,1261.88,5,4,4,544,Loyal Customers,0,0
22,6,746.39,4,4,3,443,Loyal Customers,0,0
33,1,712.78,4,2,3,423,Potential Loyalist,0,0
456,1,129.75,1,2,1,121,At Risk,1,0
263,4,86.15,2,4,1,241,At Risk,1,0
51,5,1513.57,4,4,4,444,Loyal Customers,0,0
159,4,524.0,3,4,2,342,Regular Customers,0,0
381,2,299.61,2,3,2,232,At Risk,1,0
15,2,413.05,5,3,2,532,Potential Loyalist,0,0
8,7,3292.73,5,4,5,545,Loyal Customers,0,0
13,17,7053.38,5,5,5,555,Champions,0,0
199,5,1143.27,2,4,3,243,At Risk,0,0
57,4,387.41,4,4,2,442,Loyal Customers,0,0
11,3,360.75,5,3,2,532,Potential Loyalist,0,0
514,2,575.37,1,3,2,132,At Risk,1,0
97,9,3273.83,3,5,5,355,Regular Customers,0,0
255,1,56.4,2,2,1,221,At Risk,1,0
387,2,330.56,2,3,2,232,At Risk,1,0
25,3,647.56,4,3,3,433,Potential Loyalist,0,0
662,1,197.70000000000002,1,2,1,121,At Risk,1,0
21,3,650.32,4,3,3,433,Potential Loyalist,0,0
667,3,346.56,1,3,2,132,At Risk,1,0
159,2,188.02,3,3,1,331,Regular Customers,0,0
383,2,679.02,2,3,3,233,At Risk,1,0
72,3,376.96,3,3,2,332,Regular Customers,0,0
550,1,112.86,1,2,1,121,At Risk,1,0
53,3,403.38,4,3,2,432,Potential Loyalist,0,0
85,2,266.85,3,3,1,331,Regular Customers,0,0
153,4,1817.54,3,4,4,344,Regular Customers,0,0
74,2,1117.9,3,3,3,333,Regular Customers,0,0
281,2,397.15,2,3,2,232,At Risk,1,0
27,20,2779.41,4,5,4,454,Loyal Customers,0,0
30,1,106.1,4,2,1,421,Potential Loyalist,0,0
467,2,368.35,1,3,2,132,At Risk,1,0
25,1,300.34,4,2,2,422,Potential Loyalist,0,0
687,2,147.3,1,3,1,131,At Risk,1,0
180,2,342.83,3,3,2,332,Regular Customers,0,0
40,7,1236.39,4,4,4,444,Loyal Customers,0,0
22,8,1971.87,4,5,4,454,Loyal Customers,0,0
582,1,178.07,1,2,1,121,At Risk,1,0
22,20,6246.93,4,5,5,455,Loyal Customers,0,0
37,9,1187.21,4,5,3,453,Loyal Customers,0,0
451,3,770.03,1,3,3,133,At Risk,1,0
82,10,4946.22,3,5,5,355,Regular Customers,0,0
392,1,184.66,2,2,1,221,At Risk,1,0
376,3,383.78000000000003,2,3,2,232,At Risk,1,0
74,2,927.03,3,3,3,333,Regular Customers,0,0
11,1,546.04,5,2,2,522,Potential Loyalist,0,0
395,3,437.87,2,3,2,232,At Risk,1,0
549,4,262.64,1,4,1,141,At Risk,1,0
16,20,10085.89,5,5,5,555,Champions,0,0
669,2,373.16,1,3,2,132,At Risk,1,0
4,47,9519.8,5,5,5,555,Champions,0,0
13,7,911.99,5,4,3,543,Loyal Customers,0,0
14,5,1698.07,5,4,4,544,Loyal Customers,0,0
375,2,1609.37,2,3,4,234,At Risk,1,0
393,1,591.96,2,2,2,222,At Risk,1,0
37,6,96.11,4,4,1,441,Loyal Customers,0,0
4,6,788.15,5,4,3,543,Loyal Customers,0,0
738,1,124.78,1,2,1,121,At Risk,1,0
72,12,6021.05,3,5,5,355,Regular Customers,0,0
374,1,180.60999999999999,2,2,1,221,At Risk,1,0
406,1,334.62,2,2,2,222,At Risk,1,0
420,5,2162.93,1,4,4,144,At Risk,1,0
421,2,449.25,1,3,2,132,At Risk,1,0
51,1,298.4,4,2,2,422,Potential Loyalist,0,0
599,4,701.96,1,4,3,143,At Risk,1,0
374,1,133.34,2,2,1,221,At Risk,1,0
5,6,2376.17,5,4,4,544,Loyal Customers,0,0
23,4,1820.09,4,4,4,444,Loyal Customers,0,0
299,5,4756.74,2,4,5,245,At Risk,1,0
2,3,398.7,5,3,2,532,Potential Loyalist,0,0
33,1,35.400000000000006,4,2,1,421,Potential Loyalist,0,0
50,1,155.37,4,2,1,421,Potential Loyalist,0,0
723,1,338.46000000000004,1,2,2,122,At Risk,1,0
415,2,689.6700000000001,1,3,3,133,At Risk,1,0
3,3,342.24,5,3,2,532,Potential Loyalist,0,0
47,1,110.21000000000001,4,2,1,421,Potential Loyalist,0,0
42,8,1541.23,4,5,4,454,Loyal Customers,0,0
27,13,5604.64,4,5,5,455,Loyal Customers,0,0
42,1,318.15,4,2,2,422,Potential Loyalist,0,0
444,1,175.9,1,2,1,121,At Risk,1,0
2,211,68545.25,5,5,5,555,Champions,3,-1
602,1,430.69,1,2,2,122,At Risk,1,0
303,2,320.4,2,3,2,232,At Risk,1,0
107,1,51.559999999999995,3,2,1,321,Regular Customers,0,0
555,4,596.09,1,4,2,142,At Risk,1,0
85,1,2033.1,3,2,4,324,Regular Customers,0,0
516,2,129.69,1,3,1,131,At Risk,1,0
81,30,3559.11,3,5,5,355,Regular Customers,0,0
218,8,1063.76,2,5,3,253,At Risk,0,0
372,155,51208.87,2,5,5,255,At Risk,3,-1
422,6,1552.35,1,4,4,144,At Risk,1,0
12,5,657.8100000000001,5,4,3,543,Loyal Customers,0,0
407,3,1596.29,2,3,4,234,At Risk,1,0
185,6,1068.5,3,4,3,343,Regular Customers,0,0
373,1,208.97,2,2,1,221,At Risk,1,0
2,4,1418.03,5,4,4,544,Loyal Customers,0,0
4,24,27347.04,5,5,5,555,Champions,0,0
6,30,12518.65,5,5,5,555,Champions,0,0
305,1,141.92000000000002,2,2,1,221,At Risk,1,0
369,4,717.39,2,4,3,243,At Risk,1,0
3,18,5088.29,5,5,5,555,Champions,0,0
324,4,1254.89,2,4,4,244,At Risk,1,0
59,12,5360.48,4,5,5,455,Loyal Customers,0,0
13,5,876.57,5,4,3,543,Loyal Customers,0,0
31,46,26312.190000000002,4,5,5,455,Loyal Customers,0,0
143,3,1134.95,3,3,3,333,Regular Customers,0,0
30,15,1582.0500000000002,4,5,4,454,Loyal Customers,0,0
386,1,227.15,2,2,1,221,At Risk,1,0
107,7,813.64,3,4,3,343,Regular Customers,0,0
2,13,2753.29,5,5,4,554,Loyal Customers,0,0
205,5,1068.95,2,4,3,243,At Risk,0,0
382,1,235.87,2,2,1,221,At Risk,1,0
80,18,6265.33,3,5,5,355,Regular Customers,0,0
185,6,683.46,3,4,3,343,Regular Customers,0,0
688,1,167.1,1,2,1,121,At Risk,1,0
400,3,3424.02,2,3,5,235,At Risk,1,0
170,1,237.61,3,2,1,321,Regular Customers,0,0
44,3,1378.93,4,3,4,434,Potential Loyalist,0,0
174,1,178.51999999999998,3,2,1,321,Regular Customers,0,0
365,3,824.9200000000001,2,3,3,233,At Risk,1,0
304,1,133.35000000000002,2,2,1,221,At Risk,1,0
379,2,291.56,2,3,2,232,At Risk,1,0
3,7,988.42,5,4,3,543,Loyal Customers,0,0
4,20,2698.47,5,5,4,554,Loyal Customers,0,0
12,1,156.34,5,2,1,521,Potential Loyalist,0,0
32,6,1572.55,4,4,4,444,Loyal Customers,0,0
129,1,111.35,3,2,1,321,Regular Customers,0,0
21,25,1807.44,4,5,4,454,Loyal Customers,0,0
212,7,746.42,2,4,3,243,At Risk,0,0
323,2,586.89,2,3,2,232,At Risk,1,0
162,1,203.85999999999999,3,2,1,321,Regular Customers,0,0
56,3,244.1,4,3,1,431,Potential Loyalist,0,0
225,1,107.21,2,2,1,221,At Risk,0,0
72,18,2304.58,3,5,4,354,Regular Customers,0,0
44,1,95.45,4,2,1,421,Potential Loyalist,0,0
23,1,256.32,4,2,1,421,Potential Loyalist,0,0
173,9,2099.89,3,5,4,354,Regular Customers,0,0
85,4,299.18,3,4,2,342,Regular Customers,0,0
159,1,154.55,3,2,1,321,Regular Customers,0,0
190,2,112.19999999999999,2,3,1,231,At Risk,0,0
29,3,260.08,4,3,1,431,Potential Loyalist,0,0
547,1,216.39999999999998,1,2,1,121,At Risk,1,0
394,1,381.09000000000003,2,2,2,222,At Risk,1,0
21,1,181.07,4,2,1,421,Potential Loyalist,0,0
71,13,2178.87,3,5,4,354,Regular Customers,0,0
247,1,72.9,2,2,1,221,At Risk,0,0
641,1,291.76,1,2,2,122,At Risk,1,0
374,5,1142.47,2,4,3,243,At Risk,1,0
737,1,110.05,1,2,1,121,At Risk,1,0
726,1,261.7,1,2,1,121,At Risk,1,0
9,1,366.23,5,2,2,522,Potential Loyalist,0,0
310,6,374.55,2,4,2,242,At Risk,1,0
59,14,3429.29,4,5,5,455,Loyal Customers,0,0
4,1,329.36,5,2,2,522,Potential Loyalist,0,0
551,1,225.78,1,2,1,121,At Risk,1,0
629,2,43.87,1,3,1,131,At Risk,1,0
45,3,335.03,4,3,2,432,Potential Loyalist,0,0
501,3,396.39,1,3,2,132,At Risk,1,0
88,2,1840.32,3,3,4,334,Regular Customers,0,0
4,54,23581.78,5,5,5,555,Champions,0,0
64,10,2394.36,3,5,4,354,Regular Customers,0,0
543,1,170.4,1,2,1,121,At Risk,1,0
282,3,497.0,2,3,2,232,At Risk,1,0
12,8,3257.7000000000003,5,5,5,555,Champions,0,0
373,1,244.08,2,2,1,221,At Risk,1,0
133,5,1035.49,3,4,3,343,Regular Customers,0,0
722,1,294.0,1,2,2,122,At Risk,1,0
45,3,341.24,4,3,2,432,Potential Loyalist,0,0
11,12,3082.1,5,5,5,555,Champions,0,0
36,13,4275.22,4,5,5,455,Loyal Customers,0,0
134,14,3402.24,3,5,5,355,Regular Customers,0,0
29,3,1331.57,4,3,4,434,Potential Loyalist,0,0
632,1,114.69,1,2,1,121,At Risk,1,0
52,3,1049.15,4,3,3,433,Potential Loyalist,0,0
138,7,686.14,3,4,3,343,Regular Customers,0,0
5,1,380.13,5,2,2,522,Potential Loyalist,0,0
9,7,4301.22,5,4,5,545,Loyal Customers,0,0
420,1,144.29,1,2,1,121,At Risk,1,0
160,1,99.14,3,2,1,321,Regular Customers,0,0
49,16,30306.79,4,5,5,455,Loyal Customers,0,0
131,4,1433.28,3,4,4,344,Regular Customers,0,0
8,1,77.50000000000001,5,2,1,521,Potential Loyalist,0,0
423,1,74.99,1,2,1,121,At Risk,1,0
697,3,360.35,1,3,2,132,At Risk,1,0
233,2,149.57999999999998,2,3,1,231,At Risk,0,0
37,1,176.68,4,2,1,421,Potential Loyalist,0,0
147,1,358.56000000000006,3,2,2,322,Regular Customers,0,0
1,118,117314.08,5,5,5,555,Champions,3,-1
72,7,1166.29,3,4,3,343,Regular Customers,0,0
40,4,1340.5800000000002,4,4,4,444,Loyal Customers,0,0
378,4,788.46,2,4,3,243,At Risk,1,0
540,1,159.17000000000002,1,2,1,121,At Risk,1,0
5,19,3804.38,5,5,5,555,Champions,0,0
199,6,949.9,2,4,3,243,At Risk,0,0
249,1,12.75,2,2,1,221,At Risk,0,0
66,1,111.68,3,2,1,321,Regular Customers,0,0
117,2,973.88,3,3,3,333,Regular Customers,0,0
592,1,140.75,1,2,1,121,At Risk,1,0
171,3,135.08,3,3,1,331,Regular Customers,0,0
21,100,2866.74,4,5,4,454,Loyal Customers,3,-1
142,4,666.96,3,4,3,343,Regular Customers,0,0
471,4,643.16,1,4,3,143,At Risk,1,0
32,2,463.21,4,3,2,432,Potential Loyalist,0,0
38,29,7006.65,4,5,5,455,Loyal Customers,0,0
38,10,1963.92,4,5,4,454,Loyal Customers,0,0
372,2,223.42,2,3,1,231,At Risk,1,0
374,4,590.4399999999999,2,4,2,242,At Risk,1,0
166,20,2354.29,3,5,4,354,Regular Customers,0,0
211,1,562.79,2,2,2,222,At Risk,0,0
548,1,161.94,1,2,1,121,At Risk,1,0
242,1,135.19,2,2,1,221,At Risk,0,0
52,1,337.04,4,2,2,422,Potential Loyalist,0,0
25,6,1739.09,4,4,4,444,Loyal Customers,0,0
15,24,6696.33,5,5,5,555,Champions,0,0
372,1,321.79,2,2,2,222,At Risk,1,0
29,2,1511.45,4,3,4,434,Potential Loyalist,0,0
365,4,1159.99,2,4,3,243,At Risk,1,0
36,4,732.41,4,4,3,443,Loyal Customers,0,0
166,4,1012.72,3,4,3,343,Regular Customers,0,0
411,1,239.12,1,2,1,121,At Risk,1,0
681,1,138.18,1,2,1,121,At Risk,1,0
395,1,171.71,2,2,1,221,At Risk,1,0
145,5,1152.19,3,4,3,343,Regular Customers,0,0
22,1,631.35,4,2,3,423,Potential Loyalist,0,0
56,1,20.8,4,2,1,421,Potential Loyalist,0,0
185,5,965.4399999999999,3,4,3,343,Regular Customers,0,0
12,14,489.54,5,5,2,552,Loyal Customers,0,0
379,1,207.32999999999998,2,2,1,221,At Risk,1,0
237,6,1527.6100000000001,2,4,4,244,At Risk,0,0
225,3,300.3,2,3,2,232,At Risk,0,0
389,1,252.88,2,2,1,221,At Risk,1,0
617,1,225.99,1,2,1,121,At Risk,1,0
122,11,2270.0299999999997,3,5,4,354,Regular Customers,0,0
282,3,495.48,2,3,2,232,At Risk,1,0
380,3,482.33,2,3,2,232,At Risk,1,0
74,8,1962.46,3,5,4,354,Regular Customers,0,0
380,3,639.24,2,3,3,233,At Risk,1,0
37,3,528.46,4,3,2,432,Potential Loyalist,0,0
564,1,124.25,1,2,1,121,At Risk,1,0
12,6,924.14,5,4,3,543,Loyal Customers,0,0
376,4,244.37,2,4,1,241,At Risk,1,0
376,1,353.51,2,2,2,222,At Risk,1,0
362,1,157.92,2,2,1,221,At Risk,1,0
4,2,226.47,5,3,1,531,Potential Loyalist,0,0
23,4,969.51,4,4,3,443,Loyal Customers,0,0
393,1,215.22,2,2,1,221,At Risk,1,0
70,23,19759.079999999998,3,5,5,355,Regular Customers,0,0
235,8,2144.23,2,5,4,254,At Risk,0,0
257,1,174.8,2,2,1,221,At Risk,1,0
373,2,410.79,2,3,2,232,At Risk,1,0
723,1,115.3,1,2,1,121,At Risk,1,0
155,2,187.29,3,3,1,331,Regular Customers,0,0
28,1,162.22,4,2,1,421,Potential Loyalist,0,0
4,1,120.03,5,2,1,521,Potential Loyalist,0,0
32,7,1954.56,4,4,4,444,Loyal Customers,0,0
81,4,688.0,3,4,3,343,Regular Customers,0,0
108,4,297.99,3,4,2,342,Regular Customers,0,0
52,1,38.45,4,2,1,421,Potential Loyalist,0,0
544,1,190.48000000000002,1,2,1,121,At Risk,1,0
510,2,216.41,1,3,1,131,At Risk,1,0
36,5,1507.25,4,4,4,444,Loyal Customers,0,0
153,2,389.78,3,3,2,332,Regular Customers,0,0
380,6,1177.72,2,4,3,243,At Risk,1,0
501,2,2074.07,1,3,4,134,At Risk,1,0
99,1,115.31,3,2,1,321,Regular Customers,0,0
583,1,192.05,1,2,1,121,At Risk,1,0
642,1,433.77,1,2,2,122,At Risk,1,0
4,2,230.64999999999998,5,3,1,531,Potential Loyalist,0,0
379,1,451.3,2,2,2,222,At Risk,1,0
334,1,73.5,2,2,1,221,At Risk,1,0
65,1,93.82000000000001,3,2,1,321,Regular Customers,0,0
22,3,754.2,4,3,3,433,Potential Loyalist,0,0
36,5,1260.23,4,4,4,444,Loyal Customers,0,0
32,11,1545.49,4,5,4,454,Loyal Customers,0,0
154,15,167.42,3,5,1,351,Regular Customers,0,0
556,1,141.48,1,2,1,121,At Risk,1,0
374,4,548.22,2,4,2,242,At Risk,1,0
19,2,357.20000000000005,5,3,2,532,Potential Loyalist,0,0
12,38,8018.7699999999995,5,5,5,555,Champions,0,0
54,2,281.15,4,3,1,431,Potential Loyalist,0,0
25,3,529.29,4,3,2,432,Potential Loyalist,0,0
4,18,3505.61,5,5,5,555,Champions,0,0
45,1,178.34,4,2,1,421,Potential Loyalist,0,0
650,1,189.63,1,2,1,121,At Risk,1,0
381,2,326.09,2,3,2,232,At Risk,1,0
203,3,394.93,2,3,2,232,At Risk,0,0
437,2,500.92,1,3,2,132,At Risk,1,0
359,2,412.06,2,3,2,232,At Risk,1,0
634,7,2282.28,1,4,4,144,At Risk,1,0
565,1,10877.18,1,2,5,125,At Risk,1,0
71,3,571.07,3,3,2,332,Regular Customers,0,0
393,1,176.5,2,2,1,221,At Risk,1,0
7,14,10142.64,5,5,5,555,Champions,0,0
288,2,554.6,2,3,2,232,At Risk,1,0
393,3,1188.46,2,3,3,233,At Risk,1,0
10,3,774.06,5,3,3,533,Potential Loyalist,0,0
23,3,306.46,4,3,2,432,Potential Loyalist,0,0
408,2,1185.46,2,3,3,233,At Risk,1,0
22,28,6083.81,4,5,5,455,Loyal Customers,0,0
173,6,1632.67,3,4,4,344,Regular Customers,0,0
391,2,186.60000000000002,2,3,1,231,At Risk,1,0
133,11,4481.83,3,5,5,355,Regular Customers,0,0
6,29,5866.63,5,5,5,555,Champions,0,0
75,3,1440.4,3,3,4,334,Regular Customers,0,0
40,1,396.33,4,2,2,422,Potential Loyalist,0,0
289,1,101.69999999999999,2,2,1,221,At Risk,1,0
26,11,4464.92,4,5,5,455,Loyal Customers,0,0
669,1,314.1,1,2,2,122,At Risk,1,0
258,6,1169.68,2,4,3,243,At Risk,0,0
186,1,247.44,3,2,1,321,Regular Customers,0,0
114,12,3859.82,3,5,5,355,Regular Customers,0,0
374,2,1019.44,2,3,3,233,At Risk,1,0
23,20,5783.29,4,5,5,455,Loyal Customers,0,0
380,1,151.49,2,2,1,221,At Risk,1,0
8,18,4078.79,5,5,5,555,Champions,0,0
217,4,725.53,2,4,3,243,At Risk,0,0
45,5,4203.93,4,4,5,445,Loyal Customers,0,0
19,2,1231.5,5,3,4,534,Potential Loyalist,0,0
36,3,343.45,4,3,2,432,Potential Loyalist,0,0
26,1,680.84,4,2,3,423,Potential Loyalist,0,0
398,1,463.53,2,2,2,222,At Risk,1,0
16,3,795.2299999999999,5,3,3,533,Potential Loyalist,0,0
330,4,1341.8500000000001,2,4,4,244,At Risk,1,0
274,1,101.34,2,2,1,221,At Risk,1,0
98,17,14761.519999999999,3,5,5,355,Regular Customers,0,0
61,1,166.03,3,2,1,321,Regular Customers,0,0
447,1,428.45,1,2,2,122,At Risk,1,0
422,1,321.9,1,2,2,122,At Risk,1,0
593,1,360.85,1,2,2,122,At Risk,1,0
2,18,14693.72,5,5,5,555,Champions,0,0
93,8,4452.71,3,5,5,355,Regular Customers,0,0
82,13,6391.52,3,5,5,355,Regular Customers,0,0
313,5,2303.09,2,4,4,244,At Risk,1,0
12,6,1657.87,5,4,4,544,Loyal Customers,0,0
8,11,4627.92,5,5,5,555,Champions,0,0
396,1,527.94,2,2,2,222,At Risk,1,0
127,1,168.31,3,2,1,321,Regular Customers,0,0
550,1,451.56,1,2,2,122,At Risk,1,0
11,5,622.01,5,4,3,543,Loyal Customers,0,0
1,145,580987.04,5,5,5,555,Champions,2,-1
549,1,105.8,1,2,1,121,At Risk,1,0
37,1,754.64,4,2,3,423,Potential Loyalist,0,0
38,1,113.48000000000002,4,2,1,421,Potential Loyalist,0,0
330,6,1441.06,2,4,4,244,At Risk,1,0
442,1,165.88,1,2,1,121,At Risk,1,0
254,3,848.8100000000001,2,3,3,233,At Risk,0,0
